,Unnamed: 0,Unnamed: 0.1,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,Week_Number,TS,GR,RA,DZ,SN,FG,BR,HZ,FU,SQ,MI,BC,VC
2405,2405,2405,2,2013-08-07,91,70,81,5,67,71,0,16,-,-,BR,0.01,29.2,29.82,2.4,30,10.5,32,0,0,0,0,0,0,1,0,0,0,0,0,0
2406,2406,2406,1,2013-08-08,78,65,72,-1,56,62,0,7,0452,1903, ,0.00,29.26,29.98,8.6,5,9.3,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,2407,2407,2,2013-08-08,79,69,74,-1,55,62,0,9,-,-, ,0.00,29.33,29.96,10.5,5,10.8,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2408,2408,2408,1,2013-08-09,82,59,71,-2,60,65,0,6,0453,1902, ,  T,29.28,29.98,4.7,27,5.3,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2409,2409,2409,2,2013-08-09,84,62,73,-2,58,65,0,8,-,-, ,0.00,29.34,29.97,4.9,27,5.6,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2410,2410,2410,1,2013-08-10,81,64,73,0,57,65,0,8,0454,1900, ,0.00,29.34,30.08,5.3,5,6.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2411,2411,2411,2,2013-08-10,81,68,75,0,55,63,0,10,-,-, ,0.00,29.34,30.07,6.0,6,7.4,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2412,2412,2412,1,2013-08-11,81,60,71,-2,61,63,0,6,0455,1859,RA,0.01,29.35,30.07,2.0,27,3.0,32,0,0,1,0,0,0,0,0,0,0,0,0,0
2413,2413,2413,2,2013-08-11,84,63,74,-2,57,64,0,9,-,-, ,  T,29.42,30.06,4.0,24,5.4,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,2414,2414,1,2013-08-12,82,67,75,2,65,68,0,10,0456,1858,RA DZ,0.27,29.21,29.93,3.5,27,7.5,33,0,0,1,1,0,0,0,0,0,0,0,0,0
2415,2415,2415,2,2013-08-12,85,69,77,2,63,68,0,12,-,-,RA,0.66,29.27,29.92,4.5,26,7.7,33,0,0,1,0,0,0,0,0,0,0,0,0,0
2416,2416,2416,1,2013-08-13,70,58,64,-9,52,58,1,0,0457,1856, ,0.00,29.37,30.07,8.7,3,9.6,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2417,2417,2417,2,2013-08-13,71,62,67,-9,50,57,0,2,-,-, ,0.00,29.42,30.06,11.2,2,11.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,2418,2418,1,2013-08-14,72,56,64,-8,50,56,1,0,0458,1855, ,0.00,29.44,30.16,3.9,4,7.1,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2419,2419,2419,2,2013-08-14,71,58,65,-8,49,56,0,0,-,-, ,0.00,29.52,30.16,3.0,3,7.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2420,2420,2420,1,2013-08-15,75,55,65,-7,53,58,0,0,0459,1854, ,0.00,29.4,30.13,4.2,24,4.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2421,2421,2421,2,2013-08-15,74,57,66,-7,50,58,0,1,-,-, ,0.00,29.47,30.13,4.5,22,5.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2422,2422,2422,1,2013-08-16,82,55,69,-3,52,60,0,4,0500,1852, ,0.00,29.44,30.15,2.8,4,5.2,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2423,2423,2423,2,2013-08-16,82,58,70,-3,51,60,0,5,-,-, ,0.00,29.5,30.14,5.0,7,5.8,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,2424,2424,1,2013-08-17,81,57,69,-3,56,62,0,4,0501,1851, ,0.00,29.47,30.19,5.7,8,6.4,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2425,2425,2425,2,2013-08-17,79,60,70,-3,55,62,0,5,-,-, ,0.00,29.53,30.18,6.0,7,6.3,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,2426,2426,1,2013-08-18,81,59,70,-2,57,63,0,5,0502,1849, ,0.00,29.41,30.14,3.7,8,4.8,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2427,2427,2427,2,2013-08-18,81,62,72,-2,57,64,0,7,-,-, ,0.00,29.48,30.13,4.2,8,4.8,33,0,0,0,0,0,0,0,0,0,0,0,0,0
2428,2428,2428,1,2013-08-19,85,57,71,0,60,65,0,6,0503,1848, ,0.00,29.34,30.07,5.1,25,5.3,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,2429,2429,2,2013-08-19,86,63,75,0,58,65,0,10,-,-,HZ,0.00,29.41,30.06,3.8,25,4.6,34,0,0,0,0,0,0,0,1,0,0,0,0,0
2430,2430,2430,1,2013-08-20,88,66,77,6,62,68,0,12,0504,1846, ,0.00,29.34,30.06,7.7,22,8.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2431,2431,2431,2,2013-08-20,88,68,78,6,61,67,0,13,-,-, ,0.00,29.41,30.05,7.0,21,7.5,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2432,2432,2432,1,2013-08-21,90,68,79,8,65,70,0,14,0505,1845,RA,0.01,29.3,30.02,8.6,23,9.0,34,0,0,1,0,0,0,0,0,0,0,0,0,0
2433,2433,2433,2,2013-08-21,91,70,81,8,64,70,0,16,-,-,RA,0.05,29.37,30.02,9.0,22,9.3,34,0,0,1,0,0,0,0,0,0,0,0,0,0
2434,2434,2434,1,2013-08-22,78,68,73,2,67,69,0,8,0506,1843,RA,0.23,29.36,30.05,1.5,23,7.0,34,0,0,1,0,0,0,0,0,0,0,0,0,0
2435,2435,2435,2,2013-08-22,78,67,73,2,66,68,0,8,-,-,RA,0.36,29.42,30.05,2.5,24,7.0,34,0,0,1,0,0,0,0,0,0,0,0,0,0
2436,2436,2436,1,2013-08-23,82,62,72,1,55,63,0,7,0508,1842,BR,0.00,29.43,30.14,6.1,6,6.8,34,0,0,0,0,0,0,1,0,0,0,0,0,0
2437,2437,2437,2,2013-08-23,81,64,73,1,55,63,0,8,-,-,BR,0.00,29.49,30.13,7.2,6,8.0,34,0,0,0,0,0,0,1,0,0,0,0,0,0
2438,2438,2438,1,2013-08-24,86,60,73,2,59,65,0,8,0509,1840, ,0.00,29.49,30.2,5.3,17,6.1,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2439,2439,2439,2,2013-08-24,86,64,75,2,56,64,0,10,-,-, ,0.00,29.55,30.2,4.6,16,5.9,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2440,2440,2440,1,2013-08-25,89,65,77,7,62,68,0,12,0510,1839, ,0.00,29.46,30.18,9.2,22,9.6,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2441,2441,2441,2,2013-08-25,89,68,79,7,60,67,0,14,-,-, ,0.00,29.52,30.17,9.6,21,10.1,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2442,2442,2442,1,2013-08-26,92,70,81,11,68,72,0,16,0511,1837, ,0.00,29.34,30.06,9.0,24,9.4,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2443,2443,2443,2,2013-08-26,92,70,81,11,66,71,0,16,-,-, ,0.00,29.41,30.06,9.2,23,9.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2444,2444,2444,1,2013-08-27,96,77,87,17,70,75,0,22,0512,1835, ,0.00,29.18,29.9,11.7,24,12.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,2445,2445,2,2013-08-27,96,77,87,17,68,74,0,22,-,-, ,0.00,29.24,29.89,12.5,24,12.7,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2446,2446,2446,1,2013-08-28,83,71,77,7,69,72,0,12,0513,1834, ,0.00,29.26,29.95,6.9,3,9.3,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2447,2447,2447,2,2013-08-28,83,71,77,7,67,71,0,12,-,-,BR,0.00,29.32,29.94,5.8,36,8.7,35,0,0,0,0,0,0,1,0,0,0,0,0,0
2448,2448,2448,1,2013-08-29,89,66,78,8,64,69,0,13,0514,1832,BR HZ,0.00,29.29,30.01,3.9,10,4.7,35,0,0,0,0,0,0,1,1,0,0,0,0,0
2449,2449,2449,2,2013-08-29,87,69,78,8,65,69,0,13,-,-,FG BR HZ,0.00,29.36,30.0,4.2,10,4.6,35,0,0,0,0,0,1,1,1,0,0,0,0,0
2450,2450,2450,1,2013-08-30,96,67,82,12,68,72,0,17,0515,1831,BR,0.36,29.13,29.86,4.4,26,8.3,35,0,0,0,0,0,0,1,0,0,0,0,0,0
2451,2451,2451,2,2013-08-30,96,69,83,12,67,71,0,18,-,-,TSRA RA,0.47,29.21,29.85,5.3,24,7.8,35,1,0,1,0,0,0,0,0,0,0,0,0,0
2452,2452,2452,1,2013-08-31,78,71,75,6,67,69,0,10,0516,1829,TS TSRA,0.07,29.1,29.82,6.1,5,7.2,35,1,0,1,0,0,0,0,0,0,0,0,0,0
2453,2453,2453,2,2013-08-31,77,70,74,6,66,68,0,9,-,-,TS TSRA RA BR,0.96,29.16,29.81,5.8,4,7.0,35,1,0,1,0,0,0,1,0,0,0,0,0,0
2454,2454,2454,1,2013-09-01,85,65,75,7,67,70,0,10,0517,1827,TS,0.14,29.05,29.76,4.2,29,5.2,35,1,0,0,0,0,0,0,0,0,0,0,0,0
2455,2455,2455,2,2013-09-01,84,68,76,7,66,69,0,11,-,-, ,0.02,29.11,29.75,3.9,27,5.8,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2456,2456,2456,1,2013-09-02,79,60,70,2,61,64,0,5,0518,1826, ,0.00,29.21,29.9,8.1,2,9.2,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2457,2457,2457,2,2013-09-02,77,62,70,2,60,64,0,5,-,-, ,0.00,29.27,29.89,7.5,2,8.7,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2458,2458,2458,1,2013-09-03,77,57,67,-1,54,59,0,2,0519,1824, ,0.00,29.32,30.02,4.0,30,5.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2459,2459,2459,2,2013-09-03,76,58,67,-1,54,60,0,2,-,-, ,0.00,29.39,30.02,1.5,34,4.6,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2460,2460,2460,1,2013-09-04,84,59,72,4,57,63,0,7,0520,1822, ,0.00,29.37,30.08,6.2,26,7.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2461,2461,2461,2,2013-09-04,84,59,72,4,55,62,0,7,-,-, ,0.00,29.44,30.08,6.4,25,6.8,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2462,2462,2462,1,2013-09-05,74,59,67,0,54,60,0,2,0521,1821, ,  T,29.49,30.2,9.0,5,9.2,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2463,2463,2463,2,2013-09-05,74,65,70,0,53,60,0,5,-,-, ,0.00,29.55,30.19,9.2,6,9.9,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2464,2464,2464,1,2013-09-06,86,57,72,5,58,64,0,7,0522,1819, ,0.00,29.38,30.11,4.7,20,6.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2465,2465,2465,2,2013-09-06,85,62,74,5,55,63,0,9,-,-, ,0.00,29.44,30.11,4.3,17,6.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2466,2466,2466,1,2013-09-07,88,65,77,10,62,68,0,12,0523,1817, ,0.01,29.21,29.94,5.7,23,6.9,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,2467,2467,2,2013-09-07,87,68,78,10,61,67,0,13,-,-, ,0.00,29.28,29.94,5.8,23,7.7,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,2468,2468,1,2013-09-08,77,71,74,8,66,69,0,9,0524,1815, ,0.00,29.26,29.98,10.5,7,11.9,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2469,2469,2469,2,2013-09-08,78,71,75,8,65,68,0,10,-,-, ,0.00,29.33,29.96,10.1,7,12.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
2470,2470,2470,1,2013-09-09,94,68,81,15,70,74,0,16,0525,1814, ,0.00,29.15,29.86,9.0,20,10.1,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2471,2471,2471,2,2013-09-09,94,69,82,15,68,73,0,17,-,-,HZ,0.00,29.22,29.86,8.5,20,9.2,37,0,0,0,0,0,0,0,1,0,0,0,0,0
2472,2472,2472,1,2013-09-10,95,77,86,20,64,71,0,21,0526,1812, ,0.00,29.25,29.95,12.1,24,12.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,2473,2473,2,2013-09-10,96,78,87,20,63,71,0,22,-,-, ,0.00,29.32,29.94,12.2,24,12.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,2474,2474,1,2013-09-11,91,75,83,18,66,71,0,18,0527,1810, ,  T,29.28,29.98,4.2,27,7.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2475,2475,2475,2,2013-09-11,92,75,84,18,66,71,0,19,-,-, ,  T,29.34,29.97,5.1,25,6.9,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2476,2476,2476,1,2013-09-12,82,62,72,7,59,64,0,7,0528,1809,RA,  T,29.28,29.98,7.0,35,9.4,37,0,0,1,0,0,0,0,0,0,0,0,0,0
2477,2477,2477,2,2013-09-12,83,63,73,7,58,64,0,8,-,-, ,0.06,29.34,29.97,6.8,34,9.8,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,2478,2478,1,2013-09-13,67,52,60,-5,45,52,5,0,0529,1807, ,0.00,29.41,30.13,10.7,1,11.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2479,2479,2479,2,2013-09-13,67,54,61,-5,45,53,4,0,-,-, ,  T,29.47,30.12,12.8,1,13.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2480,2480,2480,1,2013-09-14,72,47,60,-4,43,52,5,0,0530,1805, ,0.00,29.36,30.1,4.7,21,5.9,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2481,2481,2481,2,2013-09-14,72,51,62,-4,41,52,3,0,-,-, ,0.00,29.44,30.11,5.3,19,6.3,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,2482,2482,1,2013-09-15,62,56,59,-5,52,55,6,0,0531,1803,RA BR,0.65,29.34,30.06,1.1,2,5.4,37,0,0,1,0,0,0,1,0,0,0,0,0,0
2483,2483,2483,2,2013-09-15,62,58,60,-5,51,55,5,0,-,-,RA DZ BR,0.24,29.41,30.06,0.4,19,5.1,37,0,0,1,1,0,0,1,0,0,0,0,0,0
2484,2484,2484,1,2013-09-16,64,51,58,-6,47,52,7,0,0532,1760, ,0.00,29.59,30.3,9.7,3,10.8,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2485,2485,2485,2,2013-09-16,64,55,60,-6,47,53,5,0,-,-, ,  T,29.65,30.29,11.4,3,12.8,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2486,2486,2486,1,2013-09-17,71,49,60,-4,51,56,5,0,0533,1758, ,0.00,29.49,30.23,7.0,13,7.6,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2487,2487,2487,2,2013-09-17,70,53,62,-4,49,55,3,0,-,-, ,  T,29.55,30.23,7.2,12,8.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2488,2488,2488,1,2013-09-18,81,60,71,7,60,64,0,6,0535,1756, ,0.55,29.26,30.01,8.7,18,9.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2489,2489,2489,2,2013-09-18,82,62,72,7,58,62,0,7,-,-,TS HZ,0.51,29.35,30.02,6.7,17,9.1,38,1,0,0,0,0,0,0,1,0,0,0,0,0
2490,2490,2490,1,2013-09-19,84,69,77,14,68,70,0,12,0536,1755,TS TSRA RA FG BR HZ,0.84,29.14,29.87,8.3,16,10.6,38,1,0,1,0,0,1,1,1,0,0,0,0,0
2491,2491,2491,2,2013-09-19,84,70,77,14,66,69,0,12,-,-,RA BR HZ,  T,29.21,29.87,7.8,16,10.0,38,0,0,1,0,0,0,1,1,0,0,0,0,0
2492,2492,2492,1,2013-09-20,76,58,67,5,60,63,0,2,0537,1753, ,  T,29.08,29.8,10.1,26,11.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,2493,2493,2,2013-09-20,77,59,68,5,59,63,0,3,-,-, ,0.02,29.15,29.8,10.3,26,11.2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,2494,2494,1,2013-09-21,67,52,60,-2,48,53,5,0,0538,1751, ,0.00,29.17,29.87,9.6,33,10.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,2495,2495,2,2013-09-21,67,51,59,-2,46,53,6,0,-,-, ,0.00,29.23,29.87,9.0,33,9.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,2496,2496,1,2013-09-22,67,49,58,-4,47,52,7,0,0539,1749, ,0.00,29.3,30.01,6.2,4,7.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,2497,2497,2,2013-09-22,67,49,58,-4,45,51,7,0,-,-, ,0.00,29.36,30.01,4.8,5,6.8,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,2498,2498,1,2013-09-23,67,46,57,-4,48,53,8,0,0540,1748, ,0.00,29.34,30.06,4.9,10,6.1,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,2499,2499,2,2013-09-23,67,50,59,-4,45,52,6,0,-,-, ,0.00,29.41,30.06,6.8,11,7.6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,2500,2500,1,2013-09-24,70,49,60,-1,49,54,5,0,0541,1746, ,0.00,29.26,30.0,6.2,10,8.0,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2501,2501,2501,2,2013-09-24,91,52,60,-1,48,54,5,0,-,-, ,0.00,29.33,30.0,5.8,9,7.7,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,2502,2502,1,2013-09-25,70,51,61,0,52,56,4,0,0542,1744, ,0.00,29.23,29.95,4.8,5,5.7,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2503,2503,2503,2,2013-09-25,71,56,64,0,51,56,1,0,-,-, ,0.00,29.29,29.95,5.9,6,6.6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,2504,2504,1,2013-09-26,75,50,63,3,52,58,2,0,0543,1742,BR,0.00,29.34,30.04,3.8,8,4.2,39,0,0,0,0,0,0,1,0,0,0,0,0,0
2505,2505,2505,2,2013-09-26,75,55,65,3,52,58,0,0,-,-, ,0.00,29.4,30.04,4.1,9,4.6,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2506,2506,2506,1,2013-09-27,81,52,67,7,51,57,0,2,0544,1741, ,0.00,29.38,30.09,7.0,13,7.4,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,2507,2507,2,2013-09-27,80,57,69,7,48,57,0,4,-,-, ,0.00,29.44,30.09,6.6,12,7.3,39,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,2508,2508,1,2013-09-28,84,55,70,11,56,62,0,5,0545,1739,RA BR,0.20,29.24,29.98,10.9,19,12.7,39,0,0,1,0,0,0,1,0,0,0,0,0,0
2509,2509,2509,2,2013-09-28,85,58,72,11,54,61,0,7,-,-,RA BR,0.02,29.31,29.98,10.2,18,11.3,39,0,0,1,0,0,0,1,0,0,0,0,0,0
2510,2510,2510,1,2013-09-29,68,51,60,1,49,54,5,0,0546,1737,RA BR,0.18,29.29,30.01,6.0,36,7.6,39,0,0,1,0,0,0,1,0,0,0,0,0,0
2511,2511,2511,2,2013-09-29,84,53,60,1,48,54,5,0,-,-,RA BR,0.22,29.36,30.01,6.3,36,7.8,39,0,0,1,0,0,0,1,0,0,0,0,0,0
2512,2512,2512,1,2013-09-30,74,47,61,2,49,55,4,0,0547,1735, ,0.00,29.21,29.93,5.8,19,6.2,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,2513,2513,2,2013-09-30,76,50,63,2,47,55,2,0,-,-, ,0.00,29.28,29.93,4.2,19,4.9,40,0,0,0,0,0,0,0,0,0,0,0,0,0
2514,2514,2514,1,2013-10-01,79,62,71,13,62,65,0,6,0548,1734,BR,0.00,29.21,29.92,12.5,22,12.2,40,0,0,0,0,0,0,1,0,0,0,0,0,0
2515,2515,2515,2,2013-10-01,79,62,71,13,61,64,0,6,-,-,BR HZ,0.00,29.28,29.92,11.9,21,11.5,40,0,0,0,0,0,0,1,1,0,0,0,0,0
2516,2516,2516,1,2013-10-02,76,62,69,11,50,59,0,4,0549,1732,BR,0.00,29.31,30.02,4.7,7,6.4,40,0,0,0,0,0,0,1,0,0,0,0,0,0
2517,2517,2517,2,2013-10-02,77,64,71,11,50,59,0,6,-,-,BR HZ,0.00,29.37,30.02,5.2,7,7.3,40,0,0,0,0,0,0,1,1,0,0,0,0,0
2518,2518,2518,1,2013-10-03,78,60,69,12,65,67,0,4,0550,1730,RA DZ FG+ BR,0.12,29.19,29.91,7.4,19,7.9,40,0,0,1,1,0,1,1,0,0,0,0,0,0
2519,2519,2519,2,2013-10-03,78,64,71,12,65,67,0,6,-,-,RA DZ FG+ BR HZ,0.80,29.26,29.91,7.1,19,7.7,40,0,0,1,1,0,1,1,1,0,0,0,0,0
2520,2520,2520,1,2013-10-04,74,65,70,13,65,66,0,5,0552,1729,RA BR,  T,29.23,29.94,2.6,12,6.2,40,0,0,1,0,0,0,1,0,0,0,0,0,0
2521,2521,2521,2,2013-10-04,76,66,71,13,64,66,0,6,-,-,BR HZ,0.00,29.29,29.94,2.0,16,6.0,40,0,0,0,0,0,0,1,1,0,0,0,0,0
2522,2522,2522,1,2013-10-05,80,61,71,14,66,68,0,6,0553,1727,TSRA BR,0.82,29.11,29.84,5.2,19,6.4,40,1,0,1,0,0,0,1,0,0,0,0,0,0
2523,2523,2523,2,2013-10-05,81,65,73,14,66,68,0,8,-,-,BR HZ,0.68,29.18,29.83,6.7,19,8.1,40,0,0,0,0,0,0,1,1,0,0,0,0,0
2524,2524,2524,1,2013-10-06,64,45,55,-1,44,49,10,0,0554,1725,RA,0.09,29.02,29.75,8.7,25,9.5,40,0,0,1,0,0,0,0,0,0,0,0,0,0
2525,2525,2525,2,2013-10-06,76,48,55,-1,44,50,10,0,-,-,RA DZ BR,0.06,29.1,29.76,10.1,25,10.6,40,0,0,1,1,0,0,1,0,0,0,0,0,0
2526,2526,2526,1,2013-10-07,68,45,57,1,45,50,8,0,0555,1724, ,  T,29.23,29.92,6.1,28,9.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2527,2527,2527,2,2013-10-07,67,45,56,1,44,50,9,0,-,-, ,0.00,29.3,29.94,6.3,26,9.1,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2528,2528,2528,1,2013-10-08,75,43,59,3,48,53,6,0,0556,1722, ,0.00,29.42,30.13,4.7,18,5.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2529,2529,2529,2,2013-10-08,76,49,63,3,46,53,2,0,-,-, ,0.00,29.49,30.13,4.0,17,5.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,2530,2530,1,2013-10-09,71,48,60,5,47,53,5,0,0557,1720, ,0.00,29.45,30.18,3.6,12,4.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2531,2531,2531,2,2013-10-09,70,52,61,5,47,53,4,0,-,-, ,0.00,29.52,30.18,3.4,11,4.9,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2532,2532,2532,1,2013-10-10,74,46,60,5,50,55,5,0,0558,1719,BR,0.00,29.37,30.11,2.9,13,3.9,41,0,0,0,0,0,0,1,0,0,0,0,0,0
2533,2533,2533,2,2013-10-10,75,51,63,5,49,55,2,0,-,-, ,0.00,29.44,30.11,3.0,12,3.8,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2534,2534,2534,1,2013-10-11,76,51,64,10,51,56,1,0,0559,1717, ,0.00,29.28,30.02,7.3,14,7.7,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2535,2535,2535,2,2013-10-11,77,56,67,10,48,56,0,2,-,-, ,0.00,29.36,30.02,6.1,14,6.9,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2536,2536,2536,1,2013-10-12,73,46,60,6,54,57,5,0,0600,1715,RA BR,0.12,29.32,30.02,5.7,21,7.4,41,0,0,1,0,0,0,1,0,0,0,0,0,0
2537,2537,2537,2,2013-10-12,73,53,63,6,52,57,2,0,-,-, ,0.01,29.39,30.02,6.0,21,8.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,2538,2538,1,2013-10-13,64,44,54,1,41,48,11,0,0602,1714, ,0.00,29.62,30.32,5.3,32,6.6,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2539,2539,2539,2,2013-10-13,65,46,56,1,40,48,9,0,-,-, ,0.00,29.68,30.33,3.1,34,5.0,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,2540,2540,1,2013-10-14,62,42,52,-1,44,49,13,0,0603,1712, ,0.00,29.53,30.29,6.6,8,8.4,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2541,2541,2541,2,2013-10-14,62,45,54,-1,43,49,11,0,-,-, ,0.00,29.59,30.29,7.2,8,8.4,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2542,2542,2542,1,2013-10-15,64,49,57,4,51,54,8,0,0604,1711,RA BR,0.07,29.14,29.91,7.6,19,10.6,42,0,0,1,0,0,0,1,0,0,0,0,0,0
2543,2543,2543,2,2013-10-15,65,51,58,4,50,54,7,0,-,-,RA BR,0.09,29.22,29.92,6.9,19,9.7,42,0,0,1,0,0,0,1,0,0,0,0,0,0
2544,2544,2544,1,2013-10-16,54,47,51,-1,45,48,14,0,0605,1709,DZ,  T,29.16,29.89,10.5,25,10.8,42,0,0,0,1,0,0,0,0,0,0,0,0,0
2545,2545,2545,2,2013-10-16,54,47,51,-1,43,47,14,0,-,-,DZ,  T,29.23,29.91,10.5,25,10.7,42,0,0,0,1,0,0,0,0,0,0,0,0,0
2546,2546,2546,1,2013-10-17,53,40,47,-5,44,46,18,0,0606,1707,RA BR,0.29,29.12,29.86,6.1,26,6.9,42,0,0,1,0,0,0,1,0,0,0,0,0,0
2547,2547,2547,2,2013-10-17,54,44,49,-5,43,47,16,0,-,-,RA BR HZ,0.17,29.2,29.88,7.1,24,7.9,42,0,0,1,0,0,0,1,1,0,0,0,0,0
2548,2548,2548,1,2013-10-18,50,39,45,-6,40,43,20,0,0607,1706, ,0.00,29.18,29.91,8.3,26,8.7,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,2549,2549,2,2013-10-18,50,42,46,-6,39,43,19,0,-,-, ,0.00,29.26,29.93,7.9,25,8.6,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2550,2550,2550,1,2013-10-19,54,42,48,-3,37,42,17,0,0608,1704,RA,0.01,29.1,29.83,8.9,25,9.2,42,0,0,1,0,0,0,0,0,0,0,0,0,0
2551,2551,2551,2,2013-10-19,54,43,49,-3,36,43,16,0,-,-,RA,0.01,29.17,29.85,10.1,24,10.4,42,0,0,1,0,0,0,0,0,0,0,0,0,0
2552,2552,2552,1,2013-10-20,61,36,49,-1,42,46,16,0,0610,1703,RA,0.01,29.07,29.8,5.1,20,6.1,42,0,0,1,0,0,0,0,0,0,0,0,0,0
2553,2553,2553,2,2013-10-20,65,41,53,-1,41,47,12,0,-,-,RA,0.02,29.15,29.82,7.5,21,8.4,42,0,0,1,0,0,0,0,0,0,0,0,0,0
